transaction_id,revenue_at_risk,risk_score,risk_level,root_cause,action,reason,expected_recovery,recovery_probability,intervention_cost,requires_human_approval,policy_checks,stopping_reason,confidence
txn_cec990b6,48266.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,16893.1,0.35,2,False,[],,45.0
txn_00e0f32b,357.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,124.95,0.35,2,False,[],,45.0
txn_ed6c0ac4,48675.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (87 days). Requires human approval.,24337.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_6bf795da,888.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (60 days). Requires human approval.,444.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_cf15d739,8568.0,65,HIGH,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (63 days). Requires human approval.,4284.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,40.0
txn_f8ce8e2f,11878.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (50 days). Requires human approval.,5939.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_454c51b3,14687.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (82 days). Requires human approval.,7343.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,40.0
txn_4cd6f029,33146.0,55,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 24 days overdue (escalation stage),16573.0,0.5,50,False,"[""OVERDUE_ESCALATION""]",,40.0
txn_60ffa62b,27520.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,9632.0,0.35,2,False,[],,45.0
txn_dd36f63b,46469.0,35,MEDIUM,OVERDUE_RECEIVABLE,PAYMENT_REMINDER,Invoice is 1 days overdue (early stage),23234.5,0.5,2,False,"[""OVERDUE_EARLY""]",,60.0
txn_53ed5502,7074.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,4951.8,0.7,5,False,[],,80.0
txn_38fc2476,21773.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (37 days). Requires human approval.,10886.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,40.0
txn_7aa97820,42975.0,45,MEDIUM,OVERDUE_RECEIVABLE,PAYMENT_REMINDER,Invoice is 4 days overdue (early stage),21487.5,0.5,2,False,"[""OVERDUE_EARLY""]",,40.0
txn_eb9f66da,49954.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,34967.8,0.7,5,False,[],,80.0
txn_26d55f1b,23625.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,16537.5,0.7,5,False,[],,80.0
txn_1632ee60,8480.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (42 days). Requires human approval.,4240.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_9479804d,13073.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,4575.55,0.35,2,False,[],,35.0
txn_9825b8e5,20507.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,7177.45,0.35,2,False,[],,25.0
txn_781aa5ad,21623.0,50,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,15136.1,0.7,5,False,[],,60.0
txn_14411cbf,45177.0,50,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,20329.65,0.45,2,False,[],,35.0
txn_f3485eef,48819.0,65,HIGH,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (46 days). Requires human approval.,24409.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,40.0
txn_5d295a13,10924.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,4369.6,0.4,2,False,[],,40.0
txn_452691db,20034.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,14023.8,0.7,5,False,[],,80.0
txn_c7be9e7e,5797.0,40,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,2608.65,0.45,2,False,[],,45.0
txn_e08268e1,16333.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,12249.75,0.75,5,False,[],,75.0
txn_cba7559a,11921.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,4172.35,0.35,2,False,[],,45.0
txn_aa9eda3e,24755.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (44 days). Requires human approval.,12377.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_caffdefc,33543.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (62 days). Requires human approval.,16771.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_3d823a11,16779.0,55,MEDIUM,OVERDUE_RECEIVABLE,PAYMENT_REMINDER,Invoice is 7 days overdue (early stage),8389.5,0.5,2,False,"[""OVERDUE_EARLY""]",,40.0
txn_0336369c,26372.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,9230.2,0.35,2,False,[],,45.0
txn_62b9ed5f,18641.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (87 days). Requires human approval.,9320.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_79763343,29367.0,35,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 8 days overdue (escalation stage),14683.5,0.5,50,False,"[""OVERDUE_ESCALATION""]",,50.0
txn_b4dc0911,29112.0,40,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,5822.4,0.2,2,False,[],,10
txn_2faae895,25223.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (69 days). Requires human approval.,12611.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_c7712190,35647.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (85 days). Requires human approval.,17823.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_9f527831,30685.0,35,MEDIUM,OVERDUE_RECEIVABLE,PAYMENT_REMINDER,Invoice is 6 days overdue (early stage),15342.5,0.5,2,False,"[""OVERDUE_EARLY""]",,60.0
txn_2be47d4c,11332.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (80 days). Requires human approval.,5666.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_bbf209c4,34736.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,15631.2,0.45,2,False,[],,45.0
txn_50c10810,25849.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,10339.6,0.4,2,False,[],,50.0
txn_dc87cd75,22603.0,40,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,10171.35,0.45,2,False,[],,35.0
txn_8cb48294,41504.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,14526.4,0.35,2,False,[],,35.0
txn_288211ad,40848.0,30,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,12254.4,0.3,2,False,[],,40.0
txn_f5c00e51,42758.0,45,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 10 days overdue (escalation stage),21379.0,0.5,50,False,"[""OVERDUE_ESCALATION""]",,50.0
txn_acd6a3b4,24847.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,9938.8,0.4,2,False,[],,50.0
txn_6f579176,4037.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (71 days). Requires human approval.,2018.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_a6590c00,35047.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,26285.25,0.75,5,False,[],,75.0
txn_fec42563,14081.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,Base action selected for SUBSCRIPTION_PAYMENT_FAILURE,7744.55,0.55,5,False,[],,65.0
txn_22ee685c,39475.0,40,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,17763.75,0.45,2,False,[],,35.0
txn_2837c359,25204.0,40,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,Base action selected for SUBSCRIPTION_PAYMENT_FAILURE,13862.2,0.55,5,False,[],,55.00000000000001
txn_e7357f1a,21507.0,35,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 11 days overdue (escalation stage),10753.5,0.5,50,False,"[""OVERDUE_ESCALATION""]",,60.0
txn_85f5990d,21743.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,8697.2,0.4,2,False,[],,40.0
txn_5019d70d,24683.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (32 days). Requires human approval.,12341.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_147945c2,1526.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,1144.5,0.75,5,False,[],,85.0
txn_e0887264,29913.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,10469.55,0.35,2,False,[],,25.0
txn_92c95ea1,43412.0,65,HIGH,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 18 days overdue (escalation stage),21706.0,0.5,50,False,"[""OVERDUE_ESCALATION""]",,40.0
txn_0761b15d,23773.0,45,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,8320.55,0.35,2,False,[],,25.0
txn_2ef0f9c6,21976.0,40,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,4395.2,0.2,2,False,[],,20.0
txn_52bd6f36,28448.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (33 days). Requires human approval.,14224.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_0c36c3c9,49476.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,22264.2,0.45,2,False,[],,55.0
txn_6cf82fad,38596.0,30,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,7719.2,0.2,2,False,[],,30.0
txn_91b3b249,20540.0,45,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,7189.0,0.35,2,False,[],,25.0
txn_a9d2bd4e,754.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,339.3,0.45,2,False,[],,55.0
txn_9e3c5ca1,11488.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,4020.8,0.35,2,False,[],,45.0
txn_1ea3a515,222.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,77.7,0.35,2,False,[],,45.0
txn_67ffa4a3,21391.0,30,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,4278.2,0.2,2,False,[],,30.0
txn_467d8159,943.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,330.05,0.35,2,False,[],,45.0
txn_e2fb0a09,41882.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (51 days). Requires human approval.,20941.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_c9f0e82e,47097.0,40,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,9419.4,0.2,2,False,[],,30.0
txn_5e729a1b,43766.0,30,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,8753.2,0.2,2,False,[],,30.0
txn_809be84d,21596.0,40,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,6478.8,0.3,2,False,[],,20.0
txn_b877ef5e,26852.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,12083.4,0.45,2,False,[],,45.0
txn_8e0af4fe,23994.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (76 days). Requires human approval.,11997.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_5e433e33,2388.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (58 days). Requires human approval.,1194.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_2c1dfd34,18650.0,40,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,8392.5,0.45,2,False,[],,35.0
txn_91590cfa,23047.0,65,HIGH,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (38 days). Requires human approval.,11523.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,40.0
txn_a7a92f58,4755.0,45,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 26 days overdue (escalation stage),2377.5,0.5,50,False,"[""OVERDUE_ESCALATION""]",,50.0
txn_35425d9e,31027.0,45,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 16 days overdue (escalation stage),15513.5,0.5,50,False,"[""OVERDUE_ESCALATION""]",,60.0
txn_d965e4c3,33481.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,11718.35,0.35,2,False,[],,45.0
txn_c9ada4d2,13811.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,4833.85,0.35,2,False,[],,45.0
txn_af5a23c9,31316.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,12526.4,0.4,2,False,[],,40.0
txn_3fbe02e6,4050.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,2835.0,0.7,5,False,[],,70.0
txn_cba512af,22651.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,9060.4,0.4,2,False,[],,50.0
txn_2f4017e5,29726.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,10404.1,0.35,2,False,[],,35.0
txn_ad35ba07,11887.0,30,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,2377.4,0.2,2,False,[],,30.0
txn_2fc092a3,49389.0,45,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,17286.15,0.35,2,False,[],,25.0
txn_5e8c8556,23727.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (36 days). Requires human approval.,11863.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_93dcb28e,10488.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (65 days). Requires human approval.,5244.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_5e0d4a7c,38082.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (70 days). Requires human approval.,19041.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,40.0
txn_e82e0a67,20660.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (50 days). Requires human approval.,10330.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_2a9a89fa,35375.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,12381.25,0.35,2,False,[],,45.0
txn_e07d1707,19335.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (50 days). Requires human approval.,9667.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_a24cf062,4101.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (89 days). Requires human approval.,2050.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_02883695,23168.0,35,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 10 days overdue (escalation stage),11584.0,0.5,50,False,"[""OVERDUE_ESCALATION""]",,60.0
txn_ddf54575,24986.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,8745.1,0.35,2,False,[],,45.0
txn_26593d6b,10118.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,7082.6,0.7,5,False,[],,80.0
txn_c8c33114,42189.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,14766.15,0.35,2,False,[],,45.0
txn_e50f1282,4833.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (46 days). Requires human approval.,2416.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_8aed0781,21570.0,55,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 8 days overdue (escalation stage),10785.0,0.5,50,False,"[""OVERDUE_ESCALATION""]",,40.0
txn_79653f88,19455.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (31 days). Requires human approval.,9727.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_5557025e,10058.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,7040.6,0.7,5,False,[],,70.0
txn_6744a42e,23350.0,40,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,9340.0,0.4,2,False,[],,40.0
txn_758c89c7,46909.0,35,MEDIUM,OVERDUE_RECEIVABLE,PAYMENT_REMINDER,Invoice is 2 days overdue (early stage),23454.5,0.5,2,False,"[""OVERDUE_EARLY""]",,60.0
txn_07bb4fa3,46535.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,20940.75,0.45,2,False,[],,55.0
txn_a04d0465,6564.0,40,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,2625.6,0.4,2,False,[],,30.0
txn_6a2aea32,20663.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (55 days). Requires human approval.,10331.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_ef2eb53c,43369.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,Base action selected for SUBSCRIPTION_PAYMENT_FAILURE,23852.95,0.55,5,False,[],,65.0
txn_413dccc1,27597.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (58 days). Requires human approval.,13798.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_5c4ac7ea,22885.0,40,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,6865.5,0.3,2,False,[],,40.0
txn_ff789646,39897.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,13963.95,0.35,2,False,[],,45.0
txn_df1189e3,18178.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (58 days). Requires human approval.,9089.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,40.0
txn_5b5f9a9b,48267.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (89 days). Requires human approval.,24133.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_5690f84c,49977.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (38 days). Requires human approval.,24988.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_afc387fd,32021.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,14409.45,0.45,2,False,[],,55.0
txn_ffa0eb68,26069.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (82 days). Requires human approval.,13034.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_cb8a9f62,46775.0,45,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,16371.25,0.35,2,False,[],,25.0
txn_5e068b07,42928.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (72 days). Requires human approval.,21464.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_38f904d5,38594.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,13507.9,0.35,2,False,[],,45.0
txn_cbf14db4,43946.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,30762.2,0.7,5,False,[],,80.0
txn_08b3d612,17251.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,12938.25,0.75,5,False,[],,85.0
txn_2b44d186,42559.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,14895.65,0.35,2,False,[],,35.0
txn_6f85ae7c,39518.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,13831.3,0.35,2,False,[],,45.0
txn_483e0a81,17026.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,5959.1,0.35,2,False,[],,35.0
txn_385fab62,9840.0,35,MEDIUM,OVERDUE_RECEIVABLE,PAYMENT_REMINDER,Invoice is 1 days overdue (early stage),4920.0,0.5,2,False,"[""OVERDUE_EARLY""]",,60.0
txn_7bc06e74,25367.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (33 days). Requires human approval.,12683.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_1910d280,23892.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,8362.2,0.35,2,False,[],,25.0
txn_54231848,33130.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,23191.0,0.7,5,False,[],,70.0
txn_f3e53684,33848.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,23693.6,0.7,5,False,[],,80.0
txn_f5f1f3e7,22669.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,Base action selected for SUBSCRIPTION_PAYMENT_FAILURE,12467.95,0.55,5,False,[],,55.00000000000001
txn_341503db,49148.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,17201.8,0.35,2,False,[],,45.0
txn_f08b268d,16943.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (61 days). Requires human approval.,8471.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_8dcd3b24,29983.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,10494.05,0.35,2,False,[],,25.0
txn_97d5458c,34255.0,40,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,13702.0,0.4,2,False,[],,40.0
txn_81d445ce,43822.0,50,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,19719.9,0.45,2,False,[],,35.0
txn_1b78de9c,9944.0,30,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,2983.2,0.3,2,False,[],,30.0
txn_e63c2e8f,41860.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,29302.0,0.7,5,False,[],,80.0
